Employee_ID,Name,Age,Gender,City,Process_Country,Department,Process_Type,Shift
BPO10274,Holly Baldwin,31,Male,Chennai,UK,Travel Insurance,Inbound Voice,Rotational
BPO10275,Barry Kent,41,Male,Pune,UK,Corporate Travel Desk,Outbound Voice,Rotational
BPO10276,Thomas Novak,47,Male,Pune,USA,Hotel Booking,Outbound Voice,Day Shift
BPO10277,Christine Saunders,31,Female,Gurgaon,UK,Holiday Packages,Outbound Voice,Rotational
BPO10278,Roy Grant,48,Male,Gurgaon,UK,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO10279,Judith Thornton,37,Female,Mumbai,UK,Visa Processing,Email Support,Night Shift (UK)
BPO10280,Miss Diana Turner,42,Female,Kolkata,UK,Customer Support,Outbound Voice,Night Shift (UK)
BPO10281,Sam Mistry,28,Female,Hyderabad,UK,Customer Support,Email Support,Night Shift (UK)
BPO10282,Guy Murphy,32,Female,Hyderabad,UK,Hotel Booking,Blended,Rotational
BPO10283,Heather Turner,47,Female,Gurgaon,UK,Travel Insurance,Inbound Voice,Night Shift (UK)
BPO10284,Jason Tyler,32,Female,Hyderabad,USA,Corporate Travel Desk,Outbound Voice,Night Shift (US)
BPO10285,Steven Morris,38,Female,Gurgaon,UK,Hotel Booking,Blended,Night Shift (US)
BPO10286,Shelby Hernandez,22,Male,Noida,USA,Flight Reservations,Inbound Voice,Rotational
BPO10287,Catherine Marsh,43,Female,Bangalore,UK,Visa Processing,Inbound Voice,Night Shift (US)
BPO10288,Mr Maurice Pearce,41,Female,Kolkata,UK,Customer Support,Chat Support,Night Shift (UK)
BPO10289,Elizabeth Taylor,41,Male,Bangalore,UK,Customer Support,Blended,Day Shift
BPO10290,Dustin Porter,34,Male,Pune,USA,Holiday Packages,Email Support,Night Shift (US)
BPO10291,Ms Denise Davis,22,Male,Hyderabad,UK,Hotel Booking,Chat Support,Night Shift (UK)
BPO10292,Mr Gerald Gibson,41,Female,Gurgaon,UK,Refunds & Cancellations,Email Support,Night Shift (UK)
BPO10293,Maria Rivera,46,Male,Mumbai,USA,Visa Processing,Email Support,Night Shift (UK)
BPO10294,Karen Mills,21,Female,Hyderabad,USA,Customer Support,Outbound Voice,Rotational
BPO10295,Jacqueline Abbott,37,Female,Bangalore,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO10296,Ashley Smith,36,Female,Noida,USA,Flight Reservations,Chat Support,Rotational
BPO10297,Peter Romero,35,Female,Mumbai,USA,Travel Insurance,Blended,Day Shift
BPO10298,Sara Gibson,41,Female,Noida,UK,Flight Reservations,Inbound Voice,Rotational
BPO10299,Dr Conor Cook,26,Female,Hyderabad,UK,Hotel Booking,Chat Support,Night Shift (UK)
BPO10300,Kevin Martin,28,Male,Kolkata,USA,Visa Processing,Email Support,Night Shift (UK)
BPO10301,Mr Ryan Rowe,43,Female,Noida,UK,Customer Support,Blended,Day Shift
BPO10302,Ruth Doyle,37,Female,Bangalore,UK,Hotel Booking,Inbound Voice,Night Shift (US)
BPO10303,Jennifer Romero,26,Female,Kolkata,USA,Hotel Booking,Outbound Voice,Rotational
BPO10304,Christopher Hill,37,Female,Pune,USA,Corporate Travel Desk,Outbound Voice,Rotational
BPO10305,Kyle Lee,39,Male,Kolkata,UK,Travel Insurance,Inbound Voice,Rotational
BPO10306,Ms Tracey Fowler,47,Male,Noida,UK,Hotel Booking,Inbound Voice,Rotational
BPO10307,Damien Hussain,43,Male,Pune,UK,Hotel Booking,Email Support,Day Shift
BPO10308,Dr James Singh,34,Male,Gurgaon,UK,Holiday Packages,Chat Support,Rotational
BPO10309,Linda Harris,48,Female,Chennai,UK,Hotel Booking,Blended,Night Shift (US)
BPO10310,Norman Hill,24,Male,Chennai,UK,Refunds & Cancellations,Outbound Voice,Night Shift (US)
BPO10311,Lisa Myers,45,Male,Hyderabad,USA,Corporate Travel Desk,Blended,Rotational
BPO10312,Marion Khan,47,Male,Noida,UK,Corporate Travel Desk,Chat Support,Night Shift (US)
BPO10313,Michelle Smith-Ford,27,Male,Pune,UK,Holiday Packages,Blended,Day Shift
BPO10314,Caleb Morales,27,Male,Bangalore,USA,Flight Reservations,Email Support,Day Shift
BPO10315,Eddie Walker,44,Male,Chennai,USA,Corporate Travel Desk,Outbound Voice,Night Shift (US)
BPO10316,Jason Butler,25,Female,Noida,USA,Cruise Booking,Blended,Night Shift (UK)
BPO10317,Kimberly Mckinney,30,Male,Noida,USA,Holiday Packages,Chat Support,Night Shift (UK)
BPO10318,Courtney Osborn,38,Male,Chennai,USA,Refunds & Cancellations,Email Support,Day Shift
BPO10319,Dr Glen Khan,41,Female,Mumbai,UK,Holiday Packages,Email Support,Night Shift (US)
BPO10320,Angela Riley,33,Male,Kolkata,UK,Customer Support,Outbound Voice,Night Shift (UK)
BPO10321,Natalie Blake,46,Female,Pune,USA,Refunds & Cancellations,Email Support,Rotational
BPO10322,Ann Lee,33,Male,Hyderabad,USA,Customer Support,Chat Support,Day Shift
BPO10323,Michael Evans,48,Female,Bangalore,UK,Refunds & Cancellations,Outbound Voice,Day Shift
BPO10324,Charlene Reed,33,Male,Bangalore,UK,Customer Support,Blended,Night Shift (US)
BPO10325,Mr Gregory Page,27,Female,Hyderabad,UK,Flight Reservations,Outbound Voice,Night Shift (US)
BPO10326,Robert Preston,44,Female,Noida,USA,Customer Support,Email Support,Night Shift (US)
BPO10327,Caroline Ross-Miller,45,Female,Chennai,UK,Corporate Travel Desk,Blended,Night Shift (UK)
BPO10328,Henry Hall,29,Female,Kolkata,UK,Corporate Travel Desk,Inbound Voice,Rotational
BPO10329,Marie Pearson,27,Female,Mumbai,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO10330,Alicia Koch,21,Female,Chennai,USA,Travel Insurance,Outbound Voice,Night Shift (US)
BPO10331,Mr Adam Swift,28,Female,Noida,UK,Corporate Travel Desk,Blended,Night Shift (UK)
BPO10332,Kim Jenkins-Johnston,45,Female,Kolkata,UK,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO10333,Candace Jones,25,Female,Gurgaon,USA,Refunds & Cancellations,Inbound Voice,Day Shift
BPO10334,Kristi George,47,Male,Pune,USA,Holiday Packages,Outbound Voice,Night Shift (US)
BPO10335,Kimberly Weiss,43,Male,Pune,USA,Customer Support,Blended,Rotational
BPO10336,Lynne May,22,Female,Kolkata,UK,Flight Reservations,Inbound Voice,Rotational
BPO10337,Rachel Burns,21,Female,Hyderabad,USA,Flight Reservations,Blended,Rotational
BPO10338,Gene Carrillo,24,Male,Gurgaon,USA,Customer Support,Outbound Voice,Night Shift (UK)
BPO10339,Charlene Richards,29,Female,Bangalore,UK,Cruise Booking,Email Support,Rotational
BPO10340,James Garner,43,Male,Hyderabad,USA,Hotel Booking,Inbound Voice,Day Shift
BPO10341,Nicholas Jenkins-White,33,Female,Kolkata,UK,Flight Reservations,Inbound Voice,Night Shift (US)
BPO10342,Sarah Cabrera,36,Female,Mumbai,USA,Hotel Booking,Blended,Day Shift
BPO10343,Philip Fitzgerald,27,Female,Hyderabad,USA,Flight Reservations,Inbound Voice,Night Shift (UK)
BPO10344,Rachel Harper,26,Female,Pune,USA,Customer Support,Blended,Night Shift (US)
BPO10345,Clare Williams,23,Female,Gurgaon,UK,Customer Support,Blended,Rotational
BPO10346,Ben Clark,33,Male,Bangalore,UK,Refunds & Cancellations,Chat Support,Day Shift
BPO10347,Andrew Stephens,34,Male,Bangalore,USA,Cruise Booking,Blended,Rotational
BPO10348,Garry Shaw,21,Female,Kolkata,UK,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO10349,Hazel Smith-Hughes,34,Male,Chennai,UK,Hotel Booking,Blended,Night Shift (UK)
BPO10350,Shawna Blair,43,Male,Bangalore,USA,Travel Insurance,Outbound Voice,Rotational
BPO10351,Christopher Lopez,44,Female,Mumbai,USA,Cruise Booking,Inbound Voice,Day Shift
BPO10352,Elizabeth Sutton,30,Female,Mumbai,USA,Travel Insurance,Inbound Voice,Night Shift (US)
BPO10353,Katherine Bowers,26,Female,Kolkata,USA,Refunds & Cancellations,Blended,Rotational
BPO10354,Ryan Davis,21,Male,Mumbai,USA,Refunds & Cancellations,Inbound Voice,Night Shift (UK)
BPO10355,Eric Perry,21,Female,Chennai,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO10356,Kristin Wood,42,Female,Gurgaon,USA,Visa Processing,Chat Support,Night Shift (UK)
BPO10357,Stanley Stewart,36,Male,Bangalore,UK,Visa Processing,Email Support,Night Shift (UK)
BPO10358,Simon Mitchell-Walton,30,Female,Bangalore,UK,Cruise Booking,Chat Support,Night Shift (US)
BPO10359,Kimberley Jackson-Morris,40,Male,Kolkata,UK,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO10360,Keith Taylor,33,Female,Chennai,USA,Cruise Booking,Email Support,Night Shift (UK)
BPO10361,Jason Bird,47,Male,Hyderabad,UK,Cruise Booking,Blended,Night Shift (US)
BPO10362,Elliot Wilson,31,Male,Chennai,UK,Cruise Booking,Chat Support,Rotational
BPO10363,Kelsey Matthews,31,Female,Hyderabad,USA,Holiday Packages,Chat Support,Day Shift
BPO10364,Jocelyn Hogan,39,Male,Pune,USA,Corporate Travel Desk,Outbound Voice,Rotational
BPO10365,Declan Jones,47,Male,Chennai,UK,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO10366,Brian Swanson,29,Male,Chennai,USA,Holiday Packages,Inbound Voice,Rotational
BPO10367,Ms Eileen Bell,39,Female,Chennai,UK,Refunds & Cancellations,Inbound Voice,Night Shift (UK)
BPO10368,Laura Hickman,24,Male,Mumbai,USA,Visa Processing,Blended,Day Shift
BPO10369,Amelia Smith,45,Female,Chennai,UK,Hotel Booking,Inbound Voice,Day Shift
BPO10370,Shirley Thomas,28,Male,Kolkata,UK,Cruise Booking,Email Support,Rotational
BPO10371,Mrs. Stephanie Figueroa,32,Male,Kolkata,USA,Hotel Booking,Chat Support,Rotational
BPO10372,Sara Wood,24,Male,Mumbai,USA,Travel Insurance,Chat Support,Rotational
BPO10373,Roger Tran,37,Female,Mumbai,USA,Corporate Travel Desk,Inbound Voice,Rotational
BPO10374,Sheila Benson,31,Male,Hyderabad,UK,Flight Reservations,Inbound Voice,Day Shift
BPO10375,Cameron Craig,41,Male,Gurgaon,UK,Customer Support,Blended,Night Shift (US)
BPO10376,Logan Banks,31,Female,Kolkata,USA,Customer Support,Email Support,Night Shift (US)
BPO10377,Molly Martinez,41,Female,Chennai,USA,Flight Reservations,Blended,Night Shift (US)
BPO10378,Wendy Thorpe,39,Female,Chennai,UK,Flight Reservations,Outbound Voice,Night Shift (US)
BPO10379,Vincent Taylor,45,Male,Bangalore,UK,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO10380,Miss Valerie Hill,27,Female,Bangalore,UK,Travel Insurance,Email Support,Night Shift (UK)
BPO10381,Julie Phillips,40,Female,Bangalore,UK,Cruise Booking,Chat Support,Rotational
BPO10382,Deborah Rogers,47,Female,Bangalore,USA,Visa Processing,Chat Support,Day Shift
BPO10383,Shelby Ward,30,Male,Gurgaon,USA,Cruise Booking,Outbound Voice,Rotational
BPO10384,Stanley Iqbal,40,Male,Chennai,UK,Holiday Packages,Outbound Voice,Rotational
BPO10385,Belinda Gonzalez,38,Male,Kolkata,USA,Travel Insurance,Outbound Voice,Night Shift (US)
BPO10386,Mr Damian Matthews,47,Female,Pune,UK,Cruise Booking,Inbound Voice,Rotational
BPO10387,William Tyler,27,Female,Kolkata,USA,Holiday Packages,Email Support,Rotational
BPO10388,Dale Williams,36,Male,Bangalore,UK,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO10389,Jason Wood,29,Male,Hyderabad,USA,Visa Processing,Email Support,Rotational
BPO10390,Jamie Mata,39,Male,Hyderabad,USA,Refunds & Cancellations,Chat Support,Day Shift
BPO10391,Lynn Pearson,38,Male,Chennai,UK,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO10392,Robert Miller,35,Female,Mumbai,USA,Hotel Booking,Email Support,Day Shift
BPO10393,Mary Faulkner,27,Female,Chennai,USA,Visa Processing,Blended,Night Shift (US)
BPO10394,Christina Adams,47,Male,Pune,USA,Cruise Booking,Blended,Night Shift (UK)
BPO10395,Craig Walker,31,Female,Hyderabad,USA,Travel Insurance,Blended,Day Shift
BPO10396,Heather Reynolds,45,Female,Pune,USA,Travel Insurance,Outbound Voice,Night Shift (US)
BPO10397,Crystal Sandoval,25,Female,Noida,USA,Holiday Packages,Email Support,Night Shift (US)
BPO10398,Eleanor Brooks,41,Female,Chennai,UK,Corporate Travel Desk,Inbound Voice,Day Shift
BPO10399,Jacob Mason,37,Female,Mumbai,UK,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO10400,Gabrielle Jacobs,48,Male,Kolkata,USA,Cruise Booking,Inbound Voice,Rotational
BPO10401,Calvin Williams,34,Male,Kolkata,USA,Travel Insurance,Chat Support,Night Shift (UK)
BPO10402,Kerry Fuller,38,Male,Kolkata,UK,Cruise Booking,Inbound Voice,Day Shift
BPO10403,Randy Cuevas,41,Female,Pune,USA,Hotel Booking,Outbound Voice,Rotational
BPO10404,Paige Stevens,21,Female,Noida,UK,Visa Processing,Chat Support,Night Shift (US)
BPO10405,Max Coleman,23,Female,Hyderabad,UK,Hotel Booking,Chat Support,Night Shift (US)
BPO10406,Sarah Terrell,33,Female,Noida,USA,Holiday Packages,Inbound Voice,Day Shift
BPO10407,Nancy Martin,27,Female,Bangalore,USA,Visa Processing,Blended,Night Shift (US)
BPO10408,Justin Jenkins-Davis,21,Male,Mumbai,UK,Hotel Booking,Email Support,Night Shift (US)
BPO10409,Dr Jamie Walker,23,Male,Chennai,UK,Hotel Booking,Inbound Voice,Day Shift
BPO10410,John Day,32,Female,Gurgaon,UK,Holiday Packages,Outbound Voice,Night Shift (US)
BPO10411,Jeffrey Kelley,37,Male,Gurgaon,USA,Corporate Travel Desk,Chat Support,Night Shift (US)
BPO10412,Shelby Montoya,34,Female,Noida,USA,Hotel Booking,Inbound Voice,Night Shift (US)
BPO10413,Eric Richardson,39,Female,Mumbai,USA,Holiday Packages,Chat Support,Night Shift (US)
BPO10414,Megan Lee,29,Male,Noida,USA,Refunds & Cancellations,Blended,Night Shift (UK)
BPO10415,Elijah Adams,48,Female,Noida,USA,Refunds & Cancellations,Blended,Night Shift (US)
BPO10416,Christopher Bradley,30,Male,Noida,UK,Corporate Travel Desk,Email Support,Day Shift
BPO10417,Evan Davis,36,Male,Pune,USA,Cruise Booking,Chat Support,Night Shift (US)
BPO10418,Valerie Hart,48,Female,Mumbai,UK,Refunds & Cancellations,Outbound Voice,Rotational
BPO10419,James Dunn,21,Male,Pune,USA,Travel Insurance,Outbound Voice,Day Shift
BPO10420,Elizabeth Clark,46,Female,Hyderabad,USA,Refunds & Cancellations,Email Support,Rotational
BPO10421,Jasmine Baker,23,Male,Hyderabad,UK,Hotel Booking,Chat Support,Day Shift
BPO10422,Mark Garcia,46,Male,Mumbai,USA,Holiday Packages,Blended,Day Shift
BPO10423,Jeremy Smith,43,Female,Noida,UK,Flight Reservations,Outbound Voice,Day Shift
BPO10424,Patrick Johnson,24,Female,Pune,UK,Travel Insurance,Outbound Voice,Day Shift
BPO10425,Mitchell Obrien,43,Male,Pune,USA,Visa Processing,Email Support,Night Shift (UK)
BPO10426,Ms Geraldine Wood,26,Female,Gurgaon,UK,Travel Insurance,Inbound Voice,Day Shift
BPO10427,Naomi Woodward,46,Female,Hyderabad,UK,Refunds & Cancellations,Inbound Voice,Night Shift (UK)
BPO10428,Dominique Wise,36,Female,Mumbai,USA,Flight Reservations,Email Support,Night Shift (US)
BPO10429,Dr Catherine Hawkins,26,Female,Bangalore,UK,Hotel Booking,Outbound Voice,Day Shift
BPO10430,Kiara Rodriguez,48,Male,Noida,USA,Flight Reservations,Email Support,Night Shift (UK)
BPO10431,Lydia Smith,25,Male,Pune,UK,Refunds & Cancellations,Email Support,Night Shift (US)
BPO10432,Amber Smith-Wheeler,28,Female,Mumbai,UK,Travel Insurance,Inbound Voice,Night Shift (UK)
BPO10433,Pamela Parrish,37,Male,Gurgaon,USA,Customer Support,Blended,Day Shift
BPO10434,Mrs Jessica Hughes,23,Female,Hyderabad,UK,Travel Insurance,Chat Support,Day Shift
BPO10435,Caroline Lloyd,21,Female,Noida,UK,Travel Insurance,Blended,Night Shift (UK)
BPO10436,William Anderson,35,Female,Kolkata,USA,Customer Support,Blended,Night Shift (US)
BPO10437,Sandra Hill,21,Female,Pune,USA,Customer Support,Blended,Night Shift (UK)
BPO10438,Nathaniel Greene,31,Male,Chennai,USA,Travel Insurance,Inbound Voice,Night Shift (US)
BPO10439,Nicholas Fowler,34,Female,Pune,USA,Visa Processing,Chat Support,Day Shift
BPO10440,Rachel Hernandez,28,Female,Mumbai,USA,Corporate Travel Desk,Inbound Voice,Day Shift
BPO10441,John Sharp,41,Female,Bangalore,USA,Flight Reservations,Email Support,Night Shift (US)
BPO10442,Brandon Jimenez,30,Female,Mumbai,USA,Holiday Packages,Chat Support,Night Shift (UK)
BPO10443,Joshua Turner,29,Male,Bangalore,UK,Customer Support,Outbound Voice,Day Shift
BPO10444,Theodore Johnson,24,Male,Kolkata,USA,Corporate Travel Desk,Chat Support,Rotational
BPO10445,Deborah Mitchell,38,Female,Noida,USA,Corporate Travel Desk,Chat Support,Rotational
BPO10446,Carol Howell,48,Male,Bangalore,UK,Visa Processing,Chat Support,Day Shift
BPO10447,Brandon Bender,47,Female,Gurgaon,USA,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO10448,Adam John,37,Male,Hyderabad,UK,Travel Insurance,Outbound Voice,Day Shift
BPO10449,Robin Walker-Cook,48,Female,Noida,UK,Hotel Booking,Email Support,Day Shift
BPO10450,Jennifer Brown,24,Male,Pune,USA,Customer Support,Outbound Voice,Night Shift (US)
BPO10451,Mandy Richardson,32,Male,Hyderabad,UK,Hotel Booking,Inbound Voice,Day Shift
BPO10452,Clarence Conley MD,41,Female,Gurgaon,USA,Hotel Booking,Chat Support,Day Shift
BPO10453,Mariah Lucero,35,Male,Gurgaon,USA,Holiday Packages,Email Support,Rotational
BPO10454,Julian Whitehead,33,Female,Gurgaon,USA,Cruise Booking,Outbound Voice,Night Shift (US)
BPO10455,Joseph Francis,29,Female,Gurgaon,UK,Flight Reservations,Blended,Night Shift (US)
BPO10456,Benjamin O'Neill-Turnbull,36,Female,Kolkata,UK,Flight Reservations,Inbound Voice,Night Shift (UK)
BPO10457,Rachael Taylor-Franklin,25,Female,Noida,UK,Refunds & Cancellations,Outbound Voice,Day Shift
BPO10458,Conor Holden,46,Female,Kolkata,UK,Refunds & Cancellations,Email Support,Night Shift (UK)
BPO10459,Mary Johnson,33,Female,Gurgaon,UK,Flight Reservations,Chat Support,Night Shift (US)
BPO10460,Matthew Reese,46,Female,Pune,USA,Corporate Travel Desk,Blended,Night Shift (UK)
BPO10461,Christopher Ortega,26,Male,Noida,USA,Customer Support,Chat Support,Day Shift
BPO10462,Garrett Abbott,39,Female,Mumbai,USA,Visa Processing,Outbound Voice,Night Shift (US)
BPO10463,Shaun Morris,46,Female,Pune,UK,Cruise Booking,Blended,Night Shift (US)
BPO10464,Timothy Williams DDS,47,Female,Hyderabad,USA,Visa Processing,Email Support,Day Shift
BPO10465,Erika Woodward,22,Male,Noida,USA,Flight Reservations,Blended,Rotational
BPO10466,Brenda Dean,31,Male,Gurgaon,USA,Cruise Booking,Outbound Voice,Night Shift (UK)
BPO10467,Julie Miller,21,Male,Gurgaon,USA,Hotel Booking,Blended,Night Shift (UK)
BPO10468,Claudia Berry,32,Female,Bangalore,USA,Cruise Booking,Chat Support,Night Shift (UK)
BPO10469,Robert Reynolds,26,Female,Kolkata,USA,Cruise Booking,Outbound Voice,Night Shift (UK)
BPO10470,Matthew Gonzalez,42,Male,Chennai,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO10471,Ray Hardy,44,Male,Chennai,USA,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO10472,Mary Mckinney,41,Male,Kolkata,USA,Visa Processing,Chat Support,Day Shift
BPO10473,Johnathan Wade,32,Female,Gurgaon,USA,Hotel Booking,Chat Support,Rotational
BPO10474,Miss Stephanie Koch MD,29,Male,Noida,USA,Hotel Booking,Chat Support,Night Shift (UK)
BPO10475,Sarah Thomas,44,Male,Pune,USA,Holiday Packages,Email Support,Rotational
BPO10476,Crystal Miller,34,Female,Chennai,USA,Cruise Booking,Blended,Rotational
BPO10477,Mary Ross,47,Female,Noida,USA,Visa Processing,Email Support,Day Shift
BPO10478,Tiffany Lewis,30,Male,Mumbai,USA,Travel Insurance,Inbound Voice,Day Shift
BPO10479,Dr Abbie Jones,26,Female,Gurgaon,UK,Hotel Booking,Blended,Day Shift
BPO10480,Louis McCarthy,40,Female,Pune,UK,Holiday Packages,Outbound Voice,Rotational
BPO10481,Katherine Riley,22,Male,Mumbai,USA,Customer Support,Outbound Voice,Rotational
BPO10482,Jonathan Martin,42,Female,Hyderabad,UK,Customer Support,Inbound Voice,Day Shift
BPO10483,Jasmine Robinson,39,Female,Gurgaon,UK,Flight Reservations,Chat Support,Day Shift
BPO10484,Adrian Johnson,23,Female,Kolkata,UK,Customer Support,Inbound Voice,Day Shift
BPO10485,Charles Flores,26,Female,Bangalore,USA,Corporate Travel Desk,Inbound Voice,Night Shift (UK)
BPO10486,Mr Josh Coleman,36,Female,Hyderabad,UK,Hotel Booking,Blended,Rotational
BPO10487,Brenda Garcia,32,Female,Mumbai,USA,Visa Processing,Email Support,Day Shift
BPO10488,Aaron Bennett,35,Female,Hyderabad,UK,Customer Support,Chat Support,Day Shift
BPO10489,Amanda Pace,45,Male,Bangalore,USA,Cruise Booking,Blended,Rotational
BPO10490,Jeanne Bailey,38,Male,Chennai,USA,Refunds & Cancellations,Email Support,Rotational
BPO10491,Sergio Malone,36,Female,Bangalore,USA,Holiday Packages,Inbound Voice,Night Shift (US)
BPO10492,Kevin Hodges,45,Female,Gurgaon,USA,Visa Processing,Outbound Voice,Night Shift (US)
BPO10493,Jose Alexander,22,Female,Bangalore,USA,Holiday Packages,Outbound Voice,Night Shift (US)
BPO10494,Jessica Clarke,31,Male,Bangalore,UK,Holiday Packages,Blended,Rotational
BPO10495,Mr Joseph Thomas,48,Female,Kolkata,UK,Flight Reservations,Blended,Rotational
BPO10496,Chad Smith MD,34,Male,Gurgaon,USA,Hotel Booking,Inbound Voice,Day Shift
BPO10497,Joyce Mills-Bell,48,Female,Chennai,UK,Travel Insurance,Email Support,Rotational
BPO10498,Carly Smith,22,Male,Hyderabad,UK,Holiday Packages,Outbound Voice,Rotational
BPO10499,Samantha Miller,33,Female,Noida,USA,Flight Reservations,Email Support,Night Shift (UK)
BPO10500,Stuart Bevan,21,Female,Hyderabad,UK,Travel Insurance,Chat Support,Rotational
BPO10501,Brian Fry,48,Male,Gurgaon,USA,Travel Insurance,Email Support,Night Shift (UK)
BPO10502,Mr Brett Fisher,44,Female,Bangalore,UK,Customer Support,Email Support,Night Shift (US)
BPO10503,Nicholas Saunders,44,Female,Mumbai,UK,Flight Reservations,Blended,Night Shift (US)
BPO10504,Donna Anderson,30,Female,Gurgaon,USA,Refunds & Cancellations,Blended,Day Shift
BPO10505,Elizabeth Davidson,27,Male,Pune,USA,Customer Support,Inbound Voice,Rotational
BPO10506,Jennifer White,32,Male,Hyderabad,USA,Cruise Booking,Email Support,Rotational
BPO10507,Sandra Rodgers,42,Male,Noida,USA,Cruise Booking,Email Support,Rotational
